gid,state,lat,long
4204920,Andhra Pradesh,18.6134,84.1212
4204921,Rajasthan,25.6786,75.6538
4204922,Odisha,21.9551,84.4603
4204923,Andhra Pradesh,16.2321,80.6519
4204924,West Bengal,26.255,89.6726
4204925,Karnataka,14.5682,75.8714
4204926,Uttar Pradesh,25.3283,82.2395
4204927,Jharkhand,23.7483,86.0214
4204928,West Bengal,24.4435,88.0942
4204929,West Bengal,22.6631,88.4565
4204930,West Bengal,21.8387,87.2921
4204931,Rajasthan,24.9395,75.6097
4204932,Punjab,30.5581,74.9744
4204933,Uttar Pradesh,29.5761,78.154
4204934,Gujarat,23.1504,72.6404
4204935,Andhra Pradesh,13.4236,79.5867
4204936,Uttar Pradesh,27.5586,79.3524
4204937,Bihar,25.1295,83.9281
4204938,Uttarakhand,30.3047,78.0123
4204939,West Bengal,23.5917,86.7726
4204940,Haryana,28.8939,76.5881
4204941,West Bengal,22.3589,87.5553
4204942,Uttarakhand,30.3467,78.6982
4204943,Andhra Pradesh,16.4246,79.5401
4204944,West Bengal,26.4901,89.4975
4204945,Karnataka,12.6761,76.7389
4204946,Uttar Pradesh,25.4504,83.5988
4204947,West Bengal,26.4231,89.637
4204948,West Bengal,23.2058,88.883
4204949,Odisha,20.9688,86.7239
4204950,Maharashtra,16.8836,75.1571
4204951,West Bengal,26.4013,89.6513
4204952,Odisha,19.4002,85.0378
4204953,Rajasthan,28.1805,76.1277
4204954,Maharashtra,20.4129,76.2875
4204955,Uttar Pradesh,29.292,77.9481
4204956,Madhya Pradesh,21.5998,78.1235
4204957,Karnataka,13.171,74.7891
4204958,Gujarat,22.3067,70.8114
4204959,Andhra Pradesh,13.785,77.0536
4204960,Uttar Pradesh,28.8051,79.0161
4204961,Madhya Pradesh,23.2093,81.4179
4204962,Uttar Pradesh,28.7449,78.555
4204963,Uttar Pradesh,28.3135,79.4841
4204964,Uttar Pradesh,25.3393,80.384
4204965,Andhra Pradesh,18.5166,83.205
4204966,Odisha,19.8596,82.8831
4204967,West Bengal,23.0042,88.0464
4204968,Tamil Nadu,11.344,77.6154
4204969,Karnataka,13.2846,74.7501
4204970,Punjab,30.5575,75.3812
4204971,Karnataka,17.2821,77.0106
4204972,Tamil Nadu,8.331,77.1652
4204973,Uttar Pradesh,26.5078,79.6065
4204974,Uttar Pradesh,25.5177,83.0568
4204975,Kerala,8.5195,76.9423
4204976,Andhra Pradesh,16.0103,79.7762
4204977,Tamil Nadu,10.3647,78.5222
4204978,Madhya Pradesh,23.3161,75.0368
4204979,Gujarat,22.8088,70.8243
4204980,Uttar Pradesh,26.8618,79.5075
4204981,Punjab,31.5527,75.6179
4204982,Uttar Pradesh,24.5425,78.4831
4204983,Rajasthan,23.7017,74.8132
4204984,West Bengal,23.9975,88.0744
4204985,Andhra Pradesh,15.6893,78.1722
4204986,Rajasthan,28.3637,75.5906
4204987,Maharashtra,20.2701,74.6008
4204988,Uttar Pradesh,27.1828,83.6922
4204989,Andhra Pradesh,15.3392,80.0396
4204990,Tamil Nadu,11.0133,77.8073
4204991,West Bengal,23.5325,88.1943
4204992,Odisha,20.7077,86.0692
4204993,Karnataka,13.7416,75.8758
4204994,Uttar Pradesh,24.7293,82.6544
4204995,Andhra Pradesh,13.5897,80.0326
4204996,Karnataka,16.065,74.8774
4204997,Ladakh,33.9308,77.7557
4204998,Tamil Nadu,11.4803,76.5439
4204999,Andhra Pradesh,16.6122,81.5295
4205000,Odisha,19.9486,86.2181
4205001,Uttar Pradesh,28.2533,81.1284
4205002,Karnataka,13.3845,74.9054
4205003,Jharkhand,24.2001,86.8261
4205004,Odisha,20.6475,83.6362
4205005,Andhra Pradesh,18.7743,83.4203
4205006,Tamil Nadu,12.4231,78.312
4205007,Andhra Pradesh,14.6897,79.6749
4205008,Karnataka,15.0527,76.2093
4205009,Uttar Pradesh,29.1472,77.4049
4205010,Uttar Pradesh,28.306,80.5167
4205011,Uttar Pradesh,26.1034,81.4427
4205012,Uttar Pradesh,27.3859,78.4732
4205013,Karnataka,16.2504,74.5001
4205014,Uttar Pradesh,27.865,81.4981
4205015,Odisha,21.2599,86.4706
4205016,Uttar Pradesh,28.0077,78.3115
4205017,Madhya Pradesh,24.9635,81.4921
4205018,Uttar Pradesh,27.6346,81.6679
4205019,Tamil Nadu,10.8126,78.6372
4205020,Maharashtra,16.9534,74.7842
4205021,West Bengal,24.1085,88.2473
4205022,West Bengal,22.0347,88.0507
4205023,West Bengal,23.5057,87.0427
4205024,Uttar Pradesh,27.7068,78.4024
4205025,West Bengal,22.0036,87.7134
4205026,Uttar Pradesh,25.417,82.9648
4205027,Tamil Nadu,10.7506,78.0207
4205028,Uttar Pradesh,26.6451,80.4077
4205029,Rajasthan,26.4917,74.5521
4205030,Andhra Pradesh,16.555,81.7785
4205031,Assam,26.7411,93.9312
4205032,Tamil Nadu,13.124,80.0318
4205033,Uttar Pradesh,28.3398,79.6658
4205034,West Bengal,22.9279,88.3762
4205035,Uttar Pradesh,26.2254,79.0229
4205036,West Bengal,22.886,88.5366
4205037,West Bengal,22.5407,88.3612
4205038,Uttar Pradesh,28.5008,79.7164
4205039,Odisha,20.3601,85.0211
4205040,Odisha,21.624,86.7307
4205041,Bihar,25.6786,85.206
4205042,Tamil Nadu,12.5389,78.2699
4205043,Rajasthan,25.1189,71.6833
4205044,Uttar Pradesh,28.7211,77.4287
4205045,West Bengal,26.6369,88.8252
4205046,Odisha,20.9158,83.9642
4205047,Tamil Nadu,11.9327,77.853
4205048,West Bengal,21.6803,87.4811
4205049,West Bengal,22.595,87.3752
4205050,Gujarat,21.1165,73.1149
4205051,Tamil Nadu,8.5545,77.8603
4205052,Maharashtra,18.9456,73.6072
4205053,Chhattisgarh,20.6978,81.3088
4205054,Tamil Nadu,11.504,78.6441
4205055,West Bengal,22.6111,88.1603
4205056,West Bengal,22.6189,87.6236
4205057,Andhra Pradesh,14.6837,77.5929
4205058,Uttar Pradesh,25.3673,82.2268
4205059,Uttar Pradesh,27.4461,78.4885
4205060,Odisha,20.6845,84.4674
4205061,Odisha,20.4695,86.5919
4205062,Uttar Pradesh,26.3925,83.0511
4205063,Odisha,19.1547,82.5816
4205064,Odisha,19.6057,84.8169
4205065,Uttar Pradesh,27.1978,83.197
4205066,West Bengal,22.2288,88.5181
4205067,West Bengal,21.7727,87.7204
4205068,Uttar Pradesh,27.6264,81.571
4205069,Bihar,26.4537,88.1464
4205070,Odisha,21.8726,84.9162
4205071,Odisha,20.4279,83.4785
4205072,Uttar Pradesh,29.3509,77.6985
4205073,West Bengal,24.2413,88.2679
4205074,Maharashtra,19.2362,77.5347
4205075,Uttar Pradesh,26.8687,80.9078
4205076,Andhra Pradesh,15.5812,79.1075
4205077,Uttar Pradesh,26.0425,83.2869
4205078,West Bengal,21.9579,87.3592
4205079,Maharashtra,19.1873,72.9763
4205080,Uttar Pradesh,26.9358,82.9821
4205081,West Bengal,26.2705,88.9928
4205082,Tamil Nadu,8.7437,78.1246
4205083,Uttar Pradesh,25.3828,83.5469
4205084,Gujarat,22.9546,71.5629
4205085,Uttar Pradesh,28.7913,77.6639
4205086,Assam,26.6294,93.8039
4205087,Andhra Pradesh,17.7895,83.1952
4205088,Odisha,20.0624,86.1972
4205089,Tamil Nadu,11.0784,77.2874
4205090,Uttar Pradesh,27.1014,83.1204
4205091,Uttar Pradesh,27.1643,81.5414
4205092,Haryana,28.1478,76.393
4205093,Uttar Pradesh,26.8542,83.8027
4205094,Uttar Pradesh,28.9249,78.7166
4205095,Uttar Pradesh,28.9819,78.6493
4205096,West Bengal,21.8638,87.3696
4205097,Uttar Pradesh,26.4613,81.495
4205098,Uttar Pradesh,30.1372,77.619
4205099,West Bengal,22.6864,88.8856
4205100,Uttar Pradesh,24.9,81.9443
4205101,West Bengal,26.5554,88.5162
4205102,Uttar Pradesh,25.4677,80.2913
4205103,Maharashtra,18.466,74.579
4205104,West Bengal,22.3176,86.9247
4205105,Goa,15.3941,73.9021
4205106,Tamil Nadu,13.054,80.2651
4205107,Karnataka,16.6792,74.8901
4205108,Andhra Pradesh,16.6018,79.725
4205109,Uttar Pradesh,29.2677,78.5403
4205110,Haryana,28.5438,76.6342
4205111,West Bengal,22.2764,88.1327
4205112,Uttar Pradesh,26.7965,82.4678
4205113,Karnataka,12.7769,77.7728
4205114,Tripura,24.0003,91.5799
4205115,Himachal Pradesh,31.5064,76.5049
4205116,Madhya Pradesh,24.792,81.1494
4205117,Uttar Pradesh,25.3383,81.5389
4205118,Maharashtra,17.2809,74.7866
4205119,Odisha,20.4111,85.1251
4205120,Odisha,21.7745,83.4863
4205121,Maharashtra,19.4686,75.3871
4205122,Delhi,28.65,77.1307
4205123,West Bengal,23.4275,86.3702
4205124,Karnataka,12.8903,74.8532
4205125,West Bengal,26.4837,89.5069
4205126,West Bengal,22.5971,88.3616
4205127,Tamil Nadu,9.6938,78.2295
4205128,West Bengal,26.3676,88.3139
4205129,Uttar Pradesh,25.3139,81.8189
4205130,Tamil Nadu,10.2214,78.5381
4205131,Tamil Nadu,11.1046,77.894
4205132,Telangana,17.6022,77.9163
4205133,Odisha,20.0575,82.6368
4205134,Uttar Pradesh,27.9083,80.6676
4205135,Rajasthan,27.2237,77.4918
4205136,Andhra Pradesh,16.477,80.7051
4205137,Tamil Nadu,11.2557,79.179
4205138,Jharkhand,23.6381,86.1065
4205139,Odisha,20.4418,86.6279
4205140,West Bengal,21.8261,88.1549
4205141,West Bengal,26.5292,89.0553
4205142,Uttar Pradesh,29.6052,77.6024
4205143,Karnataka,16.4429,74.9624
4205144,Karnataka,12.7151,76.7526
4205145,Andhra Pradesh,16.5405,82.1253
4205146,Tamil Nadu,10.556,78.0717
4205147,Rajasthan,27.0526,77.0552
4205148,Maharashtra,19.245,73.1255
4205149,Karnataka,15.6112,76.0107
4205150,Uttar Pradesh,27.7965,77.9005
4205151,Karnataka,14.1661,76.6905
4205152,Andhra Pradesh,14.9552,78.4126
4205153,Maharashtra,16.861,74.5668
4205154,Karnataka,12.8065,74.9328
4205155,Andhra Pradesh,16.4287,80.5683
4205156,Andhra Pradesh,16.1193,79.9524
4205157,Andhra Pradesh,17.7393,82.7052
4205158,Odisha,20.0641,84.2966
4205159,Tamil Nadu,11.8967,78.1197
4205160,Uttar Pradesh,27.9075,78.0556
4205161,Andhra Pradesh,15.5389,77.5485
4205162,Karnataka,16.7345,76.6061
4205163,West Bengal,26.2036,89.3893
4205164,Uttar Pradesh,27.5033,78.8011
4205165,Tamil Nadu,11.1078,77.3408
4205166,Jharkhand,24.4147,86.0614
4205167,Maharashtra,17.3488,74.8653
4205168,Andhra Pradesh,16.1386,80.124
4205169,Andhra Pradesh,18.7716,84.174
4205170,Karnataka,15.5642,74.6514
4205171,West Bengal,23.0352,88.8292
4205172,Uttar Pradesh,27.9529,78.3049
4205173,Punjab,30.3465,74.7861
4205174,Tamil Nadu,12.9149,80.1866
4205175,Odisha,20.5886,82.6719
4205176,Maharashtra,17.8845,75.6055
4205177,Andhra Pradesh,14.7653,78.5808
4205178,Uttar Pradesh,27.3627,82.9682
4205179,Assam,26.4211,92.7735
4205180,Uttar Pradesh,25.8309,82.6818
4205181,Maharashtra,20.9713,79.9002
4205182,Tamil Nadu,11.2992,79.7276
4205183,Uttar Pradesh,26.6598,81.6342
4205184,Uttar Pradesh,26.6726,81.1555
4205185,Andhra Pradesh,15.4786,77.3881
4205186,West Bengal,21.6635,87.513
4205187,West Bengal,22.5069,88.3234
4205188,Uttar Pradesh,27.6509,78.3695
4205189,Maharashtra,19.198,73.0941
4205190,Uttar Pradesh,26.0789,82.9859
4205191,Bihar,25.8434,87.6808
4205192,Uttar Pradesh,26.7024,79.4069
4205193,Gujarat,21.4225,70.2676
4205194,Andhra Pradesh,17.8155,83.2068
4205195,Tamil Nadu,11.3245,77.2091
4205196,Goa,15.685,73.7951
4205197,Tamil Nadu,9.7361,77.2854
4205198,Andhra Pradesh,17.4276,82.7517
4205199,West Bengal,23.5364,87.2983
4205200,Tamil Nadu,12.1346,77.8938
4205201,Uttar Pradesh,27.6369,82.1789
4205202,West Bengal,26.4661,89.7226
4205203,Uttar Pradesh,25.6881,83.2096
4205204,Odisha,20.5959,86.077
4205205,Andhra Pradesh,16.6452,81.65
4205206,Odisha,21.1084,83.6554
4205207,Uttar Pradesh,27.7636,81.6534
4205208,Uttar Pradesh,27.4863,80.1524
4205209,West Bengal,23.1454,88.1595
4205210,Uttar Pradesh,26.6258,81.7679
4205211,Odisha,21.5377,84.1055
4205212,Kerala,10.1747,76.2666
4205213,Maharashtra,20.4888,74.5043
4205214,Uttar Pradesh,26.2612,82.0738
4205215,Tamil Nadu,9.8797,78.067
4205216,Madhya Pradesh,24.6994,80.9911
4205217,Uttar Pradesh,25.4593,82.2869
4205218,Uttar Pradesh,28.3776,80.9915
4205219,Andhra Pradesh,18.7638,84.4204
4205220,Uttar Pradesh,26.2756,83.0057
4205221,Uttar Pradesh,24.9981,82.0696
4205222,Karnataka,15.0739,76.3496
4205223,Uttarakhand,29.2445,79.5307
4205224,Telangana,18.4971,79.504
4205225,Maharashtra,17.2355,74.1227
4205226,Andhra Pradesh,16.7626,81.8419
4205227,Delhi,28.7698,76.9989
4205228,West Bengal,22.9274,87.7965
4205229,Karnataka,17.0044,77.2033
4205230,Uttar Pradesh,26.674,81.4942
4205231,Gujarat,22.6385,72.3024
4205232,Haryana,30.3899,76.7306
4205233,Uttar Pradesh,24.6198,83.2544
4205234,Tamil Nadu,12.2181,79.5534
4205235,Madhya Pradesh,24.8587,79.9195
4205236,Tamil Nadu,13.0635,79.2817
4205237,Uttar Pradesh,25.3821,80.9296
4205238,Maharashtra,17.0189,74.8063
4205239,Rajasthan,25.7118,72.1602
4205240,West Bengal,23.1128,87.6068
4205241,Uttar Pradesh,25.5832,81.3266
4205242,West Bengal,26.9282,88.8079
4205243,West Bengal,22.1619,87.4172
4205244,West Bengal,23.7318,87.0103
4205245,Haryana,28.9651,76.5093
4205246,West Bengal,22.8943,88.8622
4205247,West Bengal,22.5086,88.3066
4205248,Andhra Pradesh,18.4096,83.3038
4205249,Tamil Nadu,12.7519,78.1336
4205250,Uttar Pradesh,26.6172,83.0299
4205251,Uttar Pradesh,25.5719,83.478
4205252,Odisha,21.6858,86.7192
4205253,Uttar Pradesh,26.3731,81.6621
4205254,Andhra Pradesh,16.8521,81.1111
4205255,Uttar Pradesh,26.1835,83.7978
4205256,Andhra Pradesh,13.4341,78.6924
4205257,Tamil Nadu,8.4384,77.6067
4205258,Madhya Pradesh,22.1113,80.5457
4205259,Gujarat,21.7754,72.1479
4205260,Rajasthan,27.5739,76.369
4205261,Bihar,26.4447,85.2676
4205262,Haryana,28.4787,76.0438
4205263,Maharashtra,18.4897,73.8697
4205264,Uttar Pradesh,29.5977,77.853
4205265,West Bengal,22.1834,88.8038
4205266,Uttar Pradesh,26.1678,80.977
4205267,West Bengal,22.8523,87.3179
4205268,Odisha,20.9046,85.1694
4205269,Karnataka,12.2498,77.0619
4205270,Rajasthan,27.6996,76.204
4205271,Odisha,22.0322,86.9277
4205272,Uttar Pradesh,27.536,78.931
4205273,Rajasthan,25.6537,72.7118
4205274,Tamil Nadu,12.7323,77.836
4205275,West Bengal,21.8322,88.2216
4205276,West Bengal,26.3355,89.4457
4205277,Tamil Nadu,12.6114,77.8675
4205278,Uttar Pradesh,26.6247,81.5776
4205279,Rajasthan,26.8102,76.4361
4205280,Delhi,28.6382,77.0928
4205281,Maharashtra,19.437,74.8823
4205282,West Bengal,22.0167,88.5237
4205283,Bihar,26.2259,87.6418
4205284,West Bengal,26.5812,89.2058
4205285,Andhra Pradesh,14.622,79.6217
4205286,Uttar Pradesh,26.8647,78.5917
4205287,Odisha,22.206,84.7381
4205288,Ladakh,34.1489,77.5746
4205289,West Bengal,23.3215,87.3012
4205290,West Bengal,22.3105,88.058
4205291,Haryana,29.0269,77.0742
4205292,West Bengal,22.5122,87.8742
4205293,West Bengal,23.1528,87.092
4205294,Tamil Nadu,12.2647,78.5333
4205295,Tamil Nadu,13.0155,80.1748
4205296,Uttar Pradesh,26.9231,82.5023
4205297,Andhra Pradesh,15.8546,77.2389
4205298,Odisha,21.4893,83.4872
4205299,Andhra Pradesh,14.4427,79.6036
4205300,West Bengal,22.2142,87.3912
4205301,Ladakh,34.2774,75.9792
4205302,Delhi,28.697,77.127
4205303,Bihar,26.5498,85.6462
4205304,West Bengal,24.4091,88.0687
4205305,Uttar Pradesh,26.5528,79.5606
4205306,West Bengal,21.8361,87.6048
4205307,Uttar Pradesh,26.1323,78.9784
4205308,Uttar Pradesh,29.7305,77.7125
4205309,West Bengal,26.4342,89.0248
4205310,West Bengal,26.2462,89.3729
4205311,Andhra Pradesh,16.5407,81.5225
4205312,Odisha,19.9803,85.7258
4205313,Andhra Pradesh,15.405,79.5059
4205314,Assam,27.3763,95.9299
4205315,Uttar Pradesh,28.585,78.5545
4205316,Andhra Pradesh,14.0428,80.0489
4205317,Uttar Pradesh,27.6909,81.3237
4205318,Odisha,20.4704,85.8763
4205319,Maharashtra,20.1483,73.9594
4205320,Tamil Nadu,11.1162,76.9358
4205321,Maharashtra,20.5008,73.5336
4205322,Maharashtra,16.5307,74.1088
4205323,Uttar Pradesh,26.2901,83.3038
4205324,Uttarakhand,30.4564,78.0775
4205325,Karnataka,15.2496,75.0337
4205326,Maharashtra,18.2752,74.163
4205327,Bihar,25.3654,84.4883
4205328,Andhra Pradesh,13.6084,79.5512
4205329,West Bengal,22.5048,87.5386
4205330,Tamil Nadu,11.117,77.3731
4205331,West Bengal,22.4627,87.1486
4205332,Tamil Nadu,8.1964,77.2354
4205333,West Bengal,26.4162,88.9188
4205334,Uttar Pradesh,26.6203,82.5114
4205335,Odisha,22.0967,86.757
4205336,Himachal Pradesh,31.5165,76.8838
4205337,Rajasthan,25.5694,72.5931
4205338,Maharashtra,18.1611,75.6842
4205339,Uttar Pradesh,28.4051,80.9751
4205340,Uttar Pradesh,29.1438,77.2103
4205341,West Bengal,26.8785,88.279
4205342,Uttar Pradesh,24.7219,83.3316
4205343,Delhi,28.4967,77.1846
4205344,Uttar Pradesh,28.4987,77.3889
4205345,Odisha,18.8183,84.2205
4205346,Andhra Pradesh,17.1033,82.2176
4205347,Odisha,19.0454,82.9221
4205348,West Bengal,26.8695,88.7433
4205349,Uttar Pradesh,26.0741,82.9304
4205350,Tamil Nadu,13.2757,80.2606
4205351,Maharashtra,16.3819,74.1463
4205352,Tamil Nadu,9.8788,77.3765
4205353,Maharashtra,16.7,74.2241
4205354,Rajasthan,23.9569,74.0772
4205355,Tamil Nadu,9.028,77.5165
4205356,Telangana,17.4688,78.4896
4205357,Odisha,22.1317,86.2322
4205358,Jharkhand,24.28,85.3801
4205359,Andhra Pradesh,16.9834,80.9128
4205360,Uttar Pradesh,25.7536,80.4267
4205361,West Bengal,22.7665,88.7728
4205362,Tamil Nadu,10.7717,78.6664
4205363,Kerala,8.4827,77.1189
4205364,Uttar Pradesh,29.2044,77.3177
4205365,Odisha,21.9137,85.8086
4205366,Maharashtra,19.6795,74.0896
4205367,Gujarat,23.2023,69.5367
4205368,Maharashtra,19.1924,72.8205
4205369,West Bengal,21.811,87.5114
4205370,West Bengal,26.3758,89.5397
4205371,Uttar Pradesh,25.3162,82.799
4205372,West Bengal,22.5314,88.3655
4205373,West Bengal,22.082,87.3704
4205374,Gujarat,22.5593,72.9643
4205375,Andhra Pradesh,18.9447,84.5842
4205376,West Bengal,22.6031,88.6333
4205377,Tamil Nadu,11.8298,78.0511
4205378,Andhra Pradesh,13.7035,80.0163
4205379,Maharashtra,18.7118,74.6914
4205380,West Bengal,21.912,87.8791
4205381,Maharashtra,20.7058,77.0034
4205382,Odisha,20.8258,84.3138
4205383,West Bengal,23.212,88.9787
4205384,Odisha,20.9944,86.1691
4205385,Uttar Pradesh,26.4865,82.3277
4205386,Karnataka,17.5681,76.5685
4205387,West Bengal,27.0399,88.2651
4205388,Karnataka,13.3311,75.7891
4205389,Jharkhand,24.6089,85.9858
4205390,Uttar Pradesh,26.6539,79.7043
4205391,West Bengal,21.9375,87.3797
4205392,Andhra Pradesh,15.8546,77.2388
4205393,Andhra Pradesh,16.957,81.2531
4205394,Telangana,18.1037,78.0775
4205395,Rajasthan,27.8587,74.9757
4205396,Odisha,21.5215,86.1745
4205397,Uttar Pradesh,28.2576,79.8011
4205398,Uttar Pradesh,27.299,83.3305
4205399,West Bengal,22.9961,86.9377
4205400,West Bengal,23.6465,86.7121
4205401,Uttar Pradesh,27.4537,81.4102
4205402,Karnataka,13.6134,76.1495
4205403,Maharashtra,19.2079,72.8698
4205404,West Bengal,22.9941,88.7534
4205405,Uttar Pradesh,28.6343,78.2391
4205406,Bihar,26.2075,87.9365
4205407,West Bengal,22.347,87.6877
4205408,Jharkhand,24.2874,84.127
4205409,Tamil Nadu,12.5611,78.2291
4205410,West Bengal,23.991,88.2962
4205411,Tamil Nadu,9.2331,78.7474
4205412,Andhra Pradesh,16.1209,79.6526
4205413,Jharkhand,24.2773,86.7546
4205414,Jharkhand,23.3725,85.6305
4205415,West Bengal,22.9452,86.7691
4205416,Karnataka,15.2101,75.3052
4205417,Maharashtra,19.0152,72.8518
4205418,Odisha,20.8486,84.1864
4205419,Karnataka,13.2835,74.8491
4205420,Gujarat,22.7603,73.2326
4205421,Gujarat,22.8256,70.5589
4205422,West Bengal,21.9382,87.9465
4205423,West Bengal,22.4339,88.1323
4205424,West Bengal,22.2565,88.2389
4205425,Andhra Pradesh,16.0681,80.5462
4205426,West Bengal,26.3485,88.9073
4205427,Jharkhand,23.863,85.8284
4205428,Andhra Pradesh,12.9094,78.486
4205429,West Bengal,24.0055,88.414
4205430,Uttar Pradesh,26.0407,82.3518
4205431,Haryana,29.3612,75.9075
4205432,Jharkhand,24.2125,83.2401
4205433,Tamil Nadu,8.6689,78.0097
4205434,Uttar Pradesh,26.4582,83.2558
4205435,Uttar Pradesh,27.9191,78.033
4205436,Maharashtra,19.2484,73.1054
4205437,Uttar Pradesh,26.6018,81.3678
4205438,Andhra Pradesh,18.6789,84.4388
4205439,Jharkhand,22.6913,86.4539
4205440,Gujarat,22.9988,72.6012
4205441,Uttar Pradesh,26.9938,77.8017
4205442,Odisha,20.5976,85.918
4205443,Odisha,22.157,84.1753
4205444,Uttarakhand,29.9382,77.9287
4205445,Uttar Pradesh,26.3029,79.8826
4205446,Punjab,31.0559,76.0784
4205447,Tamil Nadu,8.4504,77.5574
4205448,Maharashtra,17.0169,74.7892
4205449,Himachal Pradesh,31.9412,76.318
4205450,Telangana,17.3946,78.4517
4205451,Uttarakhand,29.6547,79.1033
4205452,Maharashtra,17.0343,74.2075
4205453,Tamil Nadu,10.2708,78.5364
4205454,Madhya Pradesh,24.2608,81.5368
4205455,Odisha,20.6214,84.6022
4205456,Uttar Pradesh,28.6736,78.1511
4205457,West Bengal,22.6104,87.852
4205458,Odisha,20.3107,84.4792
4205459,Maharashtra,16.9511,74.4111
4205460,Karnataka,16.4428,74.9623
4205461,Maharashtra,17.5295,74.923
4205462,Uttar Pradesh,25.5486,82.3103
4205463,Odisha,20.3487,84.9552
4205464,Odisha,22.0233,86.6466
4205465,Maharashtra,18.8336,73.3394
4205466,Andhra Pradesh,14.8217,78.8784
4205467,Tamil Nadu,12.4429,78.6085
4205468,Bihar,25.5982,86.992
4205469,West Bengal,22.8953,87.6638
4205470,Uttar Pradesh,28.0753,77.6752
4205471,Punjab,30.4205,74.6969
4205472,West Bengal,22.4854,88.3687
4205473,Bihar,25.7865,86.5673
4205474,Uttar Pradesh,26.5456,83.0537
4205475,Uttar Pradesh,28.0316,78.2843
4205476,Nagaland,25.6705,94.1075
4205477,Odisha,20.2306,83.5058
4205478,Uttar Pradesh,29.5584,78.1769
4205479,Andhra Pradesh,17.253,82.4211
4205480,Maharashtra,19.7725,73.6628
4205481,Uttar Pradesh,25.4418,82.168
4205482,West Bengal,22.7468,86.9144
4205483,Uttar Pradesh,26.234,81.902
4205484,Karnataka,12.5831,77.4832
4205485,Uttar Pradesh,28.1486,77.7
4205486,Uttar Pradesh,26.1329,83.676
4205487,Gujarat,21.9692,71.5744
4205488,Tamil Nadu,9.0268,77.4339
4205489,West Bengal,21.9202,87.5126
4205490,Odisha,20.7077,83.2153
4205491,Odisha,18.8528,82.5753
4205492,West Bengal,26.5832,88.7745
4205493,Uttar Pradesh,27.0999,80.9908
4205494,Uttar Pradesh,27.2991,82.3853
4205495,Uttar Pradesh,26.5892,79.7362
4205496,West Bengal,21.8933,87.7796
4205497,West Bengal,24.0733,88.2234
4205498,Odisha,20.986,86.638
4205499,Tamil Nadu,11.3655,77.7484
4205500,Madhya Pradesh,24.5258,74.8659
4205501,Maharashtra,17.2697,73.4978
4205502,Tamil Nadu,8.2699,77.249
4205503,Tamil Nadu,12.4871,78.0224
4205504,Karnataka,13.4877,77.4593
4205505,Andhra Pradesh,18.8714,84.4614
4205506,West Bengal,22.4466,86.9922
4205507,Jharkhand,22.7865,86.2293
4205508,Assam,26.37,92.4781
4274815,Maharashtra,20.8256,75.2957
4274816,Punjab,30.6856,75.2952
4274817,Maharashtra,21.2445,75.295
4274818,Karnataka,16.3266,75.2931
4274819,Rajasthan,28.3091,75.2894
4274820,Jammu and Kashmir,33.6959,75.2825
4274821,Karnataka,12.99,75.2818
4274822,Jammu and Kashmir,33.8558,75.2792
4274823,Karnataka,16.5089,75.2755
4274824,Rajasthan,25.616,75.2732
4274825,Jammu and Kashmir,33.8587,75.2726
4274826,Jammu and Kashmir,32.4628,75.2705
4274827,Jammu and Kashmir,32.4569,75.27
4274828,Jammu and Kashmir,33.8239,75.2534
4274829,Rajasthan,27.8472,75.2533
4274830,Rajasthan,27.8324,75.0292
4274831,Jammu and Kashmir,33.2286,75.246
4274832,Jammu and Kashmir,33.2296,75.2454
4274833,Jammu and Kashmir,32.9079,75.2452
4274834,Punjab,29.6728,75.2424
4274835,Rajasthan,27.6507,75.2422
4205509,Andhra Pradesh,16.413,81.6114
4205510,Tamil Nadu,11.1661,78.4546
4205511,Assam,26.4768,94.0969
4205512,West Bengal,24.8085,88.0254
4205513,Karnataka,13.4172,76.3509
4205514,West Bengal,22.1983,86.8134
4205515,West Bengal,21.9192,87.8897
4205516,West Bengal,22.3304,88.2884
4205517,Rajasthan,28.5045,74.7274
